Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200805_eQC4	56.05	85.07		Unknown	"Furan, tetrahydro-2,5-dimethyl-, trans-(±)-"	38484-59-2	C6H12O	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OXMIDRBAFOEOQT-PHDIDXHHSA-N"">OXMIDRBAFOEOQT-PHDIDXHHSA-N</a>"	2889	8.53221	XIC(56.05±500ppm)	9.19	398359851	0.196	38	Spectra Search{Unable to do spectral search}	893.2		793	49.7	1	4	"Furan, tetrahydro-2,5-dimethyl-, trans-(±)-"	793	49.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OXMIDRBAFOEOQT-PHDIDXHHSA-N"">OXMIDRBAFOEOQT-PHDIDXHHSA-N</a>"	38484-59-2	C6H12O	SHELL RESEARCH LIMITED THORNTON RESEARCH CENTRE	mainlib		"2,5-Hexanediol"	772	26.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OHMBHFSEKCCCBW-UHFFFAOYSA-N"">OHMBHFSEKCCCBW-UHFFFAOYSA-N</a>"	2935-44-6	C6H14O2	"TAJIMA S, GUNMA COLLEGE OF TECHNOLOGY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib		"Oxirane, 2-methyl-3-(1-methylethyl)-"	761	18.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/AYTCGOOJNRZGBU-UHFFFAOYSA-N"">AYTCGOOJNRZGBU-UHFFFAOYSA-N</a>"	1192-31-0	C6H12O	CARL DJERASSI DEPT OF CHEM STANFORD UNIV STANFORD CALIF 94305	replib		"2(3H)-Furanone, dihydro-5-methyl-"	750	12.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GAEKPEKOJKCEMS-UHFFFAOYSA-N"">GAEKPEKOJKCEMS-UHFFFAOYSA-N</a>"	108-29-2	C5H8O2	"Xing Tang, et al. Applied Catalysis B: Environmental, doi:10.1016/j.apcatb.2013.10.021"	replib	958 ± 7(23)	2-Propenal	745	10.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HGINCPLSRVDWNT-UHFFFAOYSA-N"">HGINCPLSRVDWNT-UHFFFAOYSA-N</a>"	107-02-8	C3H4O	"YAMAMOTO M, DEP. CHEMISTRY, FAC. SCIENCE, NARA WOMEN'S UNIV.; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	456 ± 8(6)
200805_eQC4	147.11	195.20		Unknown	"Methanone, (2,3-dihydro-5-benzofuryl)(4-morpholyl)-"		C13H15NO3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VGOJQRUVWAQGBE-UHFFFAOYSA-N"">VGOJQRUVWAQGBE-UHFFFAOYSA-N</a>"	24758	8.54836	XIC(147.11±500ppm)	17.86	5673646766	2.790	57	Spectra Search{Unable to do spectral search}	893.9		843	77.9	1	5	"Methanone, (2,3-dihydro-5-benzofuryl)(4-morpholyl)-"	843	77.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VGOJQRUVWAQGBE-UHFFFAOYSA-N"">VGOJQRUVWAQGBE-UHFFFAOYSA-N</a>"		C13H15NO3	"A.A.Kutin, Moscow, Russia"	mainlib		"4-Formyl-3,5-dimethyl-1H-pyrrole-2-carbonitrile"	767	9.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VIKAOEYUWJYWRC-UHFFFAOYSA-N"">VIKAOEYUWJYWRC-UHFFFAOYSA-N</a>"		C8H8N2O	"A.A.Kutin, Moscow, Russia"	mainlib		"Pyrazine, 2,3-dimethyl-5-(1-propenyl)-, (Z)-"	759	7.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BNYRAFHQRSHWGQ-PLNGDYQASA-N"">BNYRAFHQRSHWGQ-PLNGDYQASA-N</a>"	55138-72-2	C9H12N2	TNO Volatile Compounds in Food - Chemical Concepts	mainlib	1247 ± 0(1)	"Disiloxane, hexamethyl-"	743	80.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	"V.A.Korolev, Moscow, Russia"	replib	622 ± 24(6)	"Pyrazine, 2,3-dimethyl-5-(1-propenyl)-, (E)-"	729	2.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BNYRAFHQRSHWGQ-SNAWJCMRSA-N"">BNYRAFHQRSHWGQ-SNAWJCMRSA-N</a>"	55138-76-6	C9H12N2	TNO Volatile Compounds in Food - Chemical Concepts	mainlib	
200805_eQC4	146.08	147.07		Unknown	"6-Amino-2-methyl-1H-pyrrolo[2,3-b]pyridine"	55463-64-4	C8H9N3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFESUUPHDJBALE-UHFFFAOYSA-N"">NFESUUPHDJBALE-UHFFFAOYSA-N</a>"	157954	8.56416	XIC(146.08±500ppm)	11.15	35261136049	17.337	50	Spectra Search{Unable to do spectral search}	894.5		757	68.7	1	6	"6-Amino-2-methyl-1H-pyrrolo[2,3-b]pyridine"	757	68.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFESUUPHDJBALE-UHFFFAOYSA-N"">NFESUUPHDJBALE-UHFFFAOYSA-N</a>"	55463-64-4	C8H9N3	"T.J. WARD, 11 IONA CRES., CIPPENHAM, SLOUGH, BERKS, UK"	mainlib		2-Hydroxyskatole	682	8.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JBAYRTVUCPJTBZ-UHFFFAOYSA-N"">JBAYRTVUCPJTBZ-UHFFFAOYSA-N</a>"		C9H9NO	Drug Lab	mainlib		Hexamethyldisilazane	675	48.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"NARA WOMEN'S UNIVERSITY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	686 ± 0(1)	"1H-1,3-Benzimidazol-4-amine, 5-methyl-"	674	6.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BQHSHBQZSZIJPC-UHFFFAOYSA-N"">BQHSHBQZSZIJPC-UHFFFAOYSA-N</a>"		C8H9N3	"Albert Lebedev, Moscow State University, Russia"	mainlib		Piperonylonitrile	668	37.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PKRWWZCDLJSJIF-UHFFFAOYSA-N"">PKRWWZCDLJSJIF-UHFFFAOYSA-N</a>"	4421-09-4	C8H5NO2	NIST Mass Spectrometry Data Center	replib	
200805_eQC4	146.04	191.14		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	333040	8.57978	XIC(146.04±500ppm)	7.72	21773782990	10.706	102	Saturated; Spectra Search{Unable to do spectral search}	895.2		856	98.0	1	7	"Methoxyamine, 2TMS derivative"	856	98.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	804	93.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	780	98.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Galactopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	644	2.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55449-69-9	C17H40O6Si3		mainlib		Hexamethyldisilazane	629	1.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"ORMSBG,10(10)859(1975); J. TAMAS"	replib	686 ± 0(1)
200805_eQC4	72.98	190.94		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	9607	8.65958	XIC(72.98±500ppm)	1.55	5093767950	2.505	91	Spectra Search{Unable to do spectral search}	898.5		713	60.7	1	8	"Methoxyamine, 2TMS derivative"	713	60.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	705	81.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Methoxyamine, 2TMS derivative"	693	81.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"10,10-Dimethyl-3,6,9,11,14,17-hexaoxa-10-silanonadecane"	633	6.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SIUASNHUGIWDLB-UHFFFAOYSA-N"">SIUASNHUGIWDLB-UHFFFAOYSA-N</a>"		C14H32O6Si	"NIST Mass Spectrometry Data Center, 2010"	mainlib		"2-[2-[2-[2-[2-[2-[2-[2-(2-Methoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl 2,2,3,3,3-pentafluoropropanoate"	619	4.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RQDSEXSZBVKAIM-UHFFFAOYSA-N"">RQDSEXSZBVKAIM-UHFFFAOYSA-N</a>"		C22H39F5O11	"NIST Mass Spectrometry Data Center, 2007"	mainlib	2747 ± 0(1)
200805_eQC4	146.04	191.19		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7179	8.99286	XIC(146.04±500ppm)	0.04	1623963836	0.798	59	Saturated; Spectra Search{Unable to do spectral search}	912.4		885	97.3	1	11	"Methoxyamine, 2TMS derivative"	885	97.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	885	98.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	844	98.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Glucopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	654	1.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55400-19-6	C17H40O6Si3		mainlib		"Galactopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	649	0.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55449-69-9	C17H40O6Si3		mainlib	
200805_eQC4	86.07	191.14		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	9063	8.99559	XIC(86.07±500ppm)	0.07	2467884214	1.213	36	Saturated; Spectra Search{Unable to do spectral search}	912.5		774	97.8	1	12	"Methoxyamine, 2TMS derivative"	774	97.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	756	89.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	735	97.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Thiazolidine-4-carboxylic acid, 2-t-butyl-, methyl ester"	591	2.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UHABWJACUPYRDB-UHFFFAOYSA-N"">UHABWJACUPYRDB-UHFFFAOYSA-N</a>"		C9H17NO2S	Chemical Concepts	mainlib		"Glucopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	590	2.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55400-19-6	C17H40O6Si3		mainlib	
200805_eQC4	75.05	160.12		Unknown	"L-Alanine, TMS derivative"		C6H15NO2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OTZAXEIMULLWKT-UHFFFAOYSA-N"">OTZAXEIMULLWKT-UHFFFAOYSA-N</a>"	861	9.03449	XIC(75.05±500ppm)	1.02	227362757	0.112	110	Spectra Search{Unable to do spectral search}	914.1	932 ± 0(1)	775	88.9	1	19	"L-Alanine, TMS derivative"	775	88.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OTZAXEIMULLWKT-UHFFFAOYSA-N"">OTZAXEIMULLWKT-UHFFFAOYSA-N</a>"		C6H15NO2Si	NIST Mass Spectrometry Data Center	mainlib	932 ± 0(1)	"Formic acid, TMS derivative"	621	38.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KBPSATXXRVXAAJ-UHFFFAOYSA-N"">KBPSATXXRVXAAJ-UHFFFAOYSA-N</a>"	18243-21-5	C4H10O2Si	"James Shoemaker, St. Louis Online Library of Metabolic Mass Spectra"	replib		"Ethylene glycol, TMS derivative"	616	2.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LCUMNKGLHJRIMH-UHFFFAOYSA-N"">LCUMNKGLHJRIMH-UHFFFAOYSA-N</a>"	4403-13-8	C5H14O2Si	"NIST Mass Spectrometry Data Center, 2007"	mainlib	827 ± 0(1)	"L-Alanine, TBDMS derivative"	612	1.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NYRRDAIAPQZJNW-UHFFFAOYSA-N"">NYRRDAIAPQZJNW-UHFFFAOYSA-N</a>"		C9H21NO2Si	NIST Mass Spectrometry Data Center	mainlib	1164 ± 0(1)	Triethylsilanol	612	27.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WVMSIBFANXCZKT-UHFFFAOYSA-N"">WVMSIBFANXCZKT-UHFFFAOYSA-N</a>"	597-52-4	C6H16OSi	Chemical Concepts	replib	
200805_eQC4	170.05	215.09		Unknown	"Trifluoroacetamide, N-trimethylsilyloxymethyl"		C6H12F3NO2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QOJZCDHYQJJFOE-UHFFFAOYSA-N"">QOJZCDHYQJJFOE-UHFFFAOYSA-N</a>"	1936	9.09982	XIC(170.05±500ppm)	0.86	28668965	0.014	28	Spectra Search{Unable to do spectral search}	916.8	1013 ± 0(1)	729	80.4	1	28	"Trifluoroacetamide, N-trimethylsilyloxymethyl"	729	80.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QOJZCDHYQJJFOE-UHFFFAOYSA-N"">QOJZCDHYQJJFOE-UHFFFAOYSA-N</a>"		C6H12F3NO2Si	NIST Mass Spectrometry Data Center	mainlib	1013 ± 0(1)	"N-(Hydroxymethyl)trifluoroacetamide, TMS derivative"	590	2.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QOJZCDHYQJJFOE-UHFFFAOYSA-N"">QOJZCDHYQJJFOE-UHFFFAOYSA-N</a>"		C6H12F3NO2Si	"James Little, J Chromatogr. A, 1999, 844, 1-22."	mainlib		"d-Proline, n-butoxycarbonyl-, heptyl ester"	561	0.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/APETUAKJTJTKOY-UHFFFAOYSA-N"">APETUAKJTJTKOY-UHFFFAOYSA-N</a>"		C17H31NO4	"Zaikin V.G., TIPS RAS, Moscow, Russia"	mainlib	2064 ± 0(1)	"d-Proline, n-butoxycarbonyl-, hexyl ester"	557	0.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GFKXBBMZAVNOMC-UHFFFAOYSA-N"">GFKXBBMZAVNOMC-UHFFFAOYSA-N</a>"		C16H29NO4	"Zaikin V.G., TIPS RAS, Moscow, Russia"	mainlib	1979 ± 0(1)	"d-Proline, n-butoxycarbonyl-, octyl ester"	557	0.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XAJQANOREQFVNS-UHFFFAOYSA-N"">XAJQANOREQFVNS-UHFFFAOYSA-N</a>"		C18H33NO4	"Zaikin V.G., TIPS RAS, Moscow, Russia"	mainlib	2149 ± 0(1)
200805_eQC4	267.07	282.24		Unknown	"2,4-Dihydroxybenzaldehyde, 2TMS derivative"	33617-38-8	C13H22O3Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UIOLBHGUVXPTDV-UHFFFAOYSA-N"">UIOLBHGUVXPTDV-UHFFFAOYSA-N</a>"	1812	9.13827	XIC(267.07±500ppm)	0.46	28019337	0.014	34	Spectra Search{Unable to do spectral search}	918.4	1682 ± 0(1)	734	56.0	1	32	"2,4-Dihydroxybenzaldehyde, 2TMS derivative"	734	56.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UIOLBHGUVXPTDV-UHFFFAOYSA-N"">UIOLBHGUVXPTDV-UHFFFAOYSA-N</a>"	33617-38-8	C13H22O3Si2	NIST Mass Spectrometry Data Center	mainlib	1682 ± 0(1)	"2,4-Dihydroxybenzaldehyde, 2TMS derivative"	708	37.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UIOLBHGUVXPTDV-UHFFFAOYSA-N"">UIOLBHGUVXPTDV-UHFFFAOYSA-N</a>"	33617-38-8	C13H22O3Si2	WASHINGTON UNIVERSITY MEDICAL SCHOOL W.R. SHERMAN	replib	1682 ± 0(1)	"2,5-Dihydroxybenzaldehyde, 2TMS derivative"	703	15.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGDNDISFPNBJNB-UHFFFAOYSA-N"">OGDNDISFPNBJNB-UHFFFAOYSA-N</a>"	56114-69-3	C13H22O3Si2	WASHINGTON UNIVERSITY MEDICAL SCHOOL W.R. SHERMAN	mainlib		"2,5-Dihydroxybenzaldehyde, 2TMS derivative"	699	27.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGDNDISFPNBJNB-UHFFFAOYSA-N"">OGDNDISFPNBJNB-UHFFFAOYSA-N</a>"	56114-69-3	C13H22O3Si2	"G.S. KING, CHEM. PATHOL. DEP., QUEEN CHARLOTTE'S HOSP., LONDON"	replib		"4-Hydroxymandelic acid, 3TMS derivative"	685	17.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YPRXSYQBVBCYJZ-UHFFFAOYSA-N"">YPRXSYQBVBCYJZ-UHFFFAOYSA-N</a>"	37148-64-4	C17H32O4Si3	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1802 ± 0(1)
