Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200630_eQC5	147.04	147.04		Unknown	"6-Amino-2-methyl-1H-pyrrolo[2,3-b]pyridine"	55463-64-4	C8H9N3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFESUUPHDJBALE-UHFFFAOYSA-N"">NFESUUPHDJBALE-UHFFFAOYSA-N</a>"	26725	8.58121	XIC(147.04±500ppm)	15.75	6423685709	1.589	44	Spectra Search{Unable to do spectral search}	895.2		762	67.8	1	6	"6-Amino-2-methyl-1H-pyrrolo[2,3-b]pyridine"	762	67.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFESUUPHDJBALE-UHFFFAOYSA-N"">NFESUUPHDJBALE-UHFFFAOYSA-N</a>"	55463-64-4	C8H9N3	"T.J. WARD, 11 IONA CRES., CIPPENHAM, SLOUGH, BERKS, UK"	mainlib		Hexamethyldisilazane	752	83.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"NARA WOMEN'S UNIVERSITY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	686 ± 0(1)	2-Hydroxyskatole	731	18.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JBAYRTVUCPJTBZ-UHFFFAOYSA-N"">JBAYRTVUCPJTBZ-UHFFFAOYSA-N</a>"		C9H9NO	Drug Lab	mainlib		2-Methyl-4-indolol	708	6.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XBVSGEGNQZAQPM-UHFFFAOYSA-N"">XBVSGEGNQZAQPM-UHFFFAOYSA-N</a>"	35320-67-3	C9H9NO	Japan AIST/NIMC Database- Spectrum MS-IW-4881	mainlib		1-Acetyl-3-(4-pyridyl)-pyrazoline	665	1.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VDHRBRSJHARSSG-UHFFFAOYSA-N"">VDHRBRSJHARSSG-UHFFFAOYSA-N</a>"	50610-11-2	C10H11N3O	"V.A. KOPTYUG, ATLAS OF MS OF ORG. CMPDS.,VOL3"	mainlib	
200630_eQC5	146.05	191.11		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	433593	8.61711	XIC(146.05±500ppm)	8.52	39530549341	9.776	63	Saturated; Spectra Search{Unable to do spectral search}	896.7		806	96.4	1	8	"Methoxyamine, 2TMS derivative"	806	96.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	725	79.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	685	96.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		Hexamethyldisilazane	656	2.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"ORMSBG,10(10)859(1975); J. TAMAS"	replib	686 ± 0(1)	Hexamethyldisilazane	644	8.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	Japan AIST/NIMC Database- Spectrum MS-NW-3008	mainlib	686 ± 0(1)
200630_eQC5	86.01	190.98		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	123583	9.0194	XIC(86.01±500ppm)	0.07	11735088270	2.902	175	Saturated; Spectra Search{Unable to do spectral search}	913.5		815	96.9	1	10	"Methoxyamine, 2TMS derivative"	815	96.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Methoxyamine, 2TMS derivative"	800	95.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	745	96.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"O-Ethylhydroxylamine, 2TMS derivative"	597	0.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IIPXSPLATBUPGO-UHFFFAOYSA-N"">IIPXSPLATBUPGO-UHFFFAOYSA-N</a>"	959022-28-7	C8H23NOSi2	"NIST Mass Spectrometry Data Center, 2010"	mainlib		"O-Ethylhydroxylamine, 2TMS derivative"	588	1.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IIPXSPLATBUPGO-UHFFFAOYSA-N"">IIPXSPLATBUPGO-UHFFFAOYSA-N</a>"	959022-28-7	C8H23NOSi2	"G.S. KING, CHEM. PATHOL. DEP., QUEEN CHARLOTTE'S HOSP., LONDON"	replib	
200630_eQC5	146.07	191.06		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	2894	9.04574	XIC(146.07±500ppm)	0.11	1265254174	0.313	33	Saturated; Spectra Search{Unable to do spectral search}	914.6		814	98.7	1	11	"Methoxyamine, 2TMS derivative"	814	98.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	785	94.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	764	98.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"2-Quinolinecarboxylic acid, 1,2,3,4-tetrahydro-4-oxo-, (S)-"	621	2.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VYOPZMJTHXGKID-QMMMGPOBSA-N"">VYOPZMJTHXGKID-QMMMGPOBSA-N</a>"	492-26-2	C10H9NO3		mainlib		"1H-Indole-3-acetic acid, 5-hydroxy-"	604	1.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DUUGKQCEGZLZNO-UHFFFAOYSA-N"">DUUGKQCEGZLZNO-UHFFFAOYSA-N</a>"	54-16-0	C10H9NO3	Japan AIST/NIMC Database- Spectrum MS-NW-1963	mainlib	
200630_eQC5	75.04	161.04		Unknown	"L-Alanine, TMS derivative"		C6H15NO2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OTZAXEIMULLWKT-UHFFFAOYSA-N"">OTZAXEIMULLWKT-UHFFFAOYSA-N</a>"	2841	9.1004	XIC(75.04±500ppm)	0.92	1057044028	0.261	167	Spectra Search{Unable to do spectral search}	916.9	932 ± 0(1)	832	93.2	1	20	"L-Alanine, TMS derivative"	832	93.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OTZAXEIMULLWKT-UHFFFAOYSA-N"">OTZAXEIMULLWKT-UHFFFAOYSA-N</a>"		C6H15NO2Si	NIST Mass Spectrometry Data Center	mainlib	932 ± 0(1)	"L-Alanine, TBDMS derivative"	680	2.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NYRRDAIAPQZJNW-UHFFFAOYSA-N"">NYRRDAIAPQZJNW-UHFFFAOYSA-N</a>"		C9H21NO2Si	NIST Mass Spectrometry Data Center	mainlib	1164 ± 0(1)	"L-Alanine, tert.-butyldimethylsilyl ester"	673	1.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NYRRDAIAPQZJNW-UHFFFAOYSA-N"">NYRRDAIAPQZJNW-UHFFFAOYSA-N</a>"		C9H21NO2Si	"NIST Mass Spectrometry Data Center, 2016"	mainlib	1170 ± 0(1)	"Ethylene glycol, TMS derivative"	657	1.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LCUMNKGLHJRIMH-UHFFFAOYSA-N"">LCUMNKGLHJRIMH-UHFFFAOYSA-N</a>"	4403-13-8	C5H14O2Si	"NIST Mass Spectrometry Data Center, 2007"	mainlib	827 ± 0(1)	"Formic acid, TMS derivative"	648	38.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KBPSATXXRVXAAJ-UHFFFAOYSA-N"">KBPSATXXRVXAAJ-UHFFFAOYSA-N</a>"	18243-21-5	C4H10O2Si	"James Shoemaker, St. Louis Online Library of Metabolic Mass Spectra"	replib	
200630_eQC5	170.01	215.04		Unknown	"Trifluoroacetamide, N-trimethylsilyloxymethyl"		C6H12F3NO2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QOJZCDHYQJJFOE-UHFFFAOYSA-N"">QOJZCDHYQJJFOE-UHFFFAOYSA-N</a>"	2444	9.16043	XIC(170.01±500ppm)	0.86	40723797	0.010	17	Spectra Search{Unable to do spectral search}	919.3	1013 ± 0(1)	743	85.5	1	28	"Trifluoroacetamide, N-trimethylsilyloxymethyl"	743	85.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QOJZCDHYQJJFOE-UHFFFAOYSA-N"">QOJZCDHYQJJFOE-UHFFFAOYSA-N</a>"		C6H12F3NO2Si	NIST Mass Spectrometry Data Center	mainlib	1013 ± 0(1)	"N-(Hydroxymethyl)trifluoroacetamide, TMS derivative"	600	2.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QOJZCDHYQJJFOE-UHFFFAOYSA-N"">QOJZCDHYQJJFOE-UHFFFAOYSA-N</a>"		C6H12F3NO2Si	"James Little, J Chromatogr. A, 1999, 844, 1-22."	mainlib		"L-Leucine, N,N-di(n-propyl)-, methyl ester"	567	0.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OAJNGVYNQMEUEK-UHFFFAOYSA-N"">OAJNGVYNQMEUEK-UHFFFAOYSA-N</a>"		C13H27NO2	"NIST Mass Spectrometry Data Center, 2016"	mainlib	1347 ± 0(1)	"5-Nonanone, 2-(dimethylamino)-1-phenyl-"	550	0.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GFQZYVJKDPFBRD-UHFFFAOYSA-N"">GFQZYVJKDPFBRD-UHFFFAOYSA-N</a>"	27820-12-8	C17H27NO		mainlib		"Valine, N-methyl-N-allyloxycarbonyl-, heptadecyl ester"	542	0.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OZIJYPAQDINPJZ-UHFFFAOYSA-N"">OZIJYPAQDINPJZ-UHFFFAOYSA-N</a>"		C27H51NO4	"Zaikin V.G., TIPS RAS, Moscow, Russia"	mainlib	
200630_eQC5	171.17	186.65		Unknown	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	1000-70-0	C7H18N2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	417025	9.46298	XIC(171.17±500ppm)	0.28	20637513427	5.103	182	Saturated; Spectra Search{Unable to do spectral search}	931.9	964 ± 0(1)	779	78.2	1	57	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	779	78.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	"J.E. DRAKE, DEP. CHEM., WINDSOR UNIV., ONTARIO, CANAhy"	mainlib	964 ± 0(1)	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	745	91.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	Chemical Concepts	replib	964 ± 0(1)	trans-p-Dimethylaminocinnamonitrile	689	6.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CSCOHKCYDZVRMQ-ONEGZZNKSA-N"">CSCOHKCYDZVRMQ-ONEGZZNKSA-N</a>"	4854-85-7	C11H12N2	Japan AIST/NIMC Database- Spectrum MS-NW-4479	mainlib		"Benzaldehyde, 6-chloro-3,4-dihydroxy-"	672	3.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VVCAFCGTTRGXOS-UHFFFAOYSA-N"">VVCAFCGTTRGXOS-UHFFFAOYSA-N</a>"	37686-56-9	C7H5ClO3	"K. Kirk, LBC, NIDDK, NIH, Bethesda, MD 20892"	mainlib		"1,3-Diazatricyclo[6.3.1.0(4,12)]dodeca-4,6,8(12),9-tetraen-2-one"	662	2.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QBRFYQULBWCTPB-UHFFFAOYSA-N"">QBRFYQULBWCTPB-UHFFFAOYSA-N</a>"	83848-83-3	C10H8N2O	"V.A.Korolev, IOC RAS, Moscow, Russia"	mainlib	
200630_eQC5	73.05	186.09		Unknown	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	1000-70-0	C7H18N2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	17970	9.47069	XIC(73.05±500ppm)	0.18	4331882767	1.071	278	Spectra Search{Unable to do spectral search}	932.3	964 ± 0(1)	763	94.1	1	58	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	763	94.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	Chemical Concepts	replib	964 ± 0(1)	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	605	28.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	"J.E. DRAKE, DEP. CHEM., WINDSOR UNIV., ONTARIO, CANAhy"	mainlib	964 ± 0(1)	"Thiourea, 2TMS derivative"	564	6.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YCCCUPULLOXSAI-UHFFFAOYSA-N"">YCCCUPULLOXSAI-UHFFFAOYSA-N</a>"	13722-30-0	C7H20N2SSi2	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	mainlib		"2,2-Dimethyl-6-vinyl-2H-chromene"	562	6.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IGPYBWWHHSNJDY-UHFFFAOYSA-N"">IGPYBWWHHSNJDY-UHFFFAOYSA-N</a>"	164984-44-5	C13H14O	NIST Mass Spectrometry Data Center	mainlib	1450 ± 0(1)	2-Hydroxy-4-isopropylnaphthalene	561	5.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SQWZYHJSSCQDRJ-UHFFFAOYSA-N"">SQWZYHJSSCQDRJ-UHFFFAOYSA-N</a>"	162050-75-1	C13H14O	"Institute of Organic Chemistry, USSR, 1990"	mainlib	1484 ± 0(1)
200630_eQC5	171.05	207.82		Unknown	Tricarbomethoxyethylene	51175-48-5	C8H10O6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QKUGMJHHSODNHU-UHFFFAOYSA-N"">QKUGMJHHSODNHU-UHFFFAOYSA-N</a>"	43033	9.48092	XIC(171.05±500ppm)	0.12	2924704753	0.723	50	Spectra Search{Unable to do spectral search}	932.7		704	67.3	1	59	Tricarbomethoxyethylene	704	67.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QKUGMJHHSODNHU-UHFFFAOYSA-N"">QKUGMJHHSODNHU-UHFFFAOYSA-N</a>"	51175-48-5	C8H10O6	"J. MADSEN,DEP. ORG. CHEM.,TECH. UNIV. DENMARK,LYNGBY,DENMARK"	mainlib		"2,4(1H,3H)-Pyrimidinedione, 6-methyl-5-nitro-"	704	90.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LIVYMRJSNFHYEN-UHFFFAOYSA-N"">LIVYMRJSNFHYEN-UHFFFAOYSA-N</a>"	16632-21-6	C5H5N3O4	"A.A.Kutin, Moscow, Russia"	replib		"2-Naphthalenemethanol, a-methyl-a-(1-methyl-2-propenyl)-"	663	15.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SCORXPQNUPPYAJ-UHFFFAOYSA-N"">SCORXPQNUPPYAJ-UHFFFAOYSA-N</a>"	85312-69-2	C16H18O	Chemical Concepts	mainlib		"3,4-Dimethyl 1,2,5-thiadiazole-3,4-dicarboxylate"	608	3.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVZFUGIJFLQCH-UHFFFAOYSA-N"">KSVZFUGIJFLQCH-UHFFFAOYSA-N</a>"	35036-01-2	C6H6N2O4S	"V.A.Korolev, IOC RAS, Moscow, Russia"	mainlib	1422 ± 0(1)	Hexazinone	601	6.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CAWXEEYDBZRFPE-UHFFFAOYSA-N"">CAWXEEYDBZRFPE-UHFFFAOYSA-N</a>"	51235-04-2	C12H20N4O2	"Richard Turcotte. Direction des laboratoires d'expertises et d'analyses alimentaires, Quebec, Canada."	replib	2354 ± 21(9)
200630_eQC5	281.05	296.02		Unknown	"Cyclotetrasiloxane, octamethyl-"	556-67-2	C8H24O4Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	5323	9.77579	XIC(281.05±500ppm)	1.44	672705197	0.166	67	Spectra Search{Unable to do spectral search}	945.0	994 ± 6(3)	777	98.5	1	81	"Cyclotetrasiloxane, octamethyl-"	777	98.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"V.A.Korolev, Moscow, Russia"	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	729	27.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"R.W.CRAWFORD UNIV. OF CALIFORNIA, LIVERMORE, CALIFORNIA, USA"	mainlib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	724	98.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	NIST Mass Spectrometry Data Center	replib	994 ± 6(3)	"2,5-Dihydroxyacetophenone, 2TMS derivative"	715	17.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QOZNRPLNIVAKPA-UHFFFAOYSA-N"">QOZNRPLNIVAKPA-UHFFFAOYSA-N</a>"		C14H24O3Si2	NIST Mass Spectrometry Data Center	mainlib	1666 ± 0(1)	"Cyclotetrasiloxane, octamethyl-"	708	98.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	Chemical Concepts	replib	994 ± 6(3)
