Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200904_eQC3	147.10	161.99		Unknown	"Disiloxane, hexamethyl-"	107-46-0	C6H18OSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	18795	8.53752	XIC(147.10±500ppm)	14.79	5385449441	2.517	49	Spectra Search{Unable to do spectral search}	893.4	622 ± 24(6)	783	77.9	1	3	"Disiloxane, hexamethyl-"	783	77.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	Japan AIST/NIMC Database- Spectrum MS-NW-2840	replib	622 ± 24(6)	creatine degr_RI 542762	779	68.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CVSVTCORWBXHQV-UHFFFAOYSA-N"">CVSVTCORWBXHQV-UHFFFAOYSA-N</a>"	57-00-1		fiehn	UCD Fiehn rtx5		"Benzene, 1,1'-(1,1,10,10-tetramethyl-1,10-decanediyl)bis[3,4-dimethyl-"	778	33.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JGGXEDAGNBSUDD-UHFFFAOYSA-N"">JGGXEDAGNBSUDD-UHFFFAOYSA-N</a>"	63934-83-8	C30H46	"D.J. MCEWEN & L.F. CHARBONNEAU, GENERAL MOTORS RESEARCH LABS, WARREN, MI, USA"	mainlib		"2,5-pyrrolidinedione, 1-[(4-propylbenzoyl)oxy]-"	762	19.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KOQHQNJSGVOXRG-UHFFFAOYSA-N"">KOQHQNJSGVOXRG-UHFFFAOYSA-N</a>"		C14H15NO4	"J. Little, Eastman chemical company."	mainlib		Malonic acid major1 RI 300730	757	69.4		141-82-2			Fiehn-library	
200904_eQC3	146.09	191.10		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	66866	8.54578	XIC(146.09±500ppm)	11.86	24470015912	11.436	82	Spectra Search{Unable to do spectral search}	893.8		833	98.6	1	4	"Methoxyamine, 2TMS derivative"	833	98.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Methoxyamine, 2TMS derivative"	798	98.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	778	90.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		Hexamethyldisilazane	618	1.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"ORMSBG,10(10)859(1975); J. TAMAS"	replib	686 ± 0(1)	"Thiazolidine-4-carboxylic acid, 2-t-butyl-, methyl ester"	589	1.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UHABWJACUPYRDB-UHFFFAOYSA-N"">UHABWJACUPYRDB-UHFFFAOYSA-N</a>"		C9H17NO2S	Chemical Concepts	mainlib	
200904_eQC3	146.24	158.10		Unknown	Hexamethyldisilazane	999-97-3	C6H19NSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	14664	8.58119	XIC(146.24±500ppm)	3.25	9843420561	4.600	74	Spectra Search{Unable to do spectral search}	895.2	686 ± 0(1)	870	93.8	1	6	Hexamethyldisilazane	870	93.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"ORMSBG,10(10)859(1975); J. TAMAS"	replib	686 ± 0(1)	Hexamethyldisilazane	807	65.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	Japan AIST/NIMC Database- Spectrum MS-NW-3008	mainlib	686 ± 0(1)	Hexamethyldisilazane	784	93.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"NARA WOMEN'S UNIVERSITY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	686 ± 0(1)	Hexamethyldisilazane	782	93.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib	686 ± 0(1)	p-Cyanobenzaldehyde dimethylacetal	753	12.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KAIKLOZUJNGBNP-UHFFFAOYSA-N"">KAIKLOZUJNGBNP-UHFFFAOYSA-N</a>"		C10H11NO2	"MASS SPECTROSCOPY SOC. OF JAPAN (MSSJ); Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	mainlib	
200904_eQC3	86.01	191.07		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	15902	8.98971	XIC(86.01±500ppm)	0.09	14386852659	6.724	201	Saturated; Spectra Search{Unable to do spectral search}	912.2		812	96.0	1	9	"Methoxyamine, 2TMS derivative"	812	96.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Methoxyamine, 2TMS derivative"	804	93.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	784	96.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"10,10-Dimethyl-3,6,9,11,14,17-hexaoxa-10-silanonadecane"	580	0.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SIUASNHUGIWDLB-UHFFFAOYSA-N"">SIUASNHUGIWDLB-UHFFFAOYSA-N</a>"		C14H32O6Si	"NIST Mass Spectrometry Data Center, 2010"	mainlib		"1,2-Diethyl-1,2-dimethyldisilane"	564	0.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FYFFMJYIIZPDAG-UHFFFAOYSA-N"">FYFFMJYIIZPDAG-UHFFFAOYSA-N</a>"		C6H18Si2	"YAMAMOTO M, DEP. CHEMISTRY, FAC. SCIENCE, NARA WOMEN'S UNIV.; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	mainlib	
200904_eQC3	86.04	191.14		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	6274	9.00296	XIC(86.04±500ppm)	0.07	706215030	0.330	103	Spectra Search{Unable to do spectral search}	912.8		838	98.3	1	10	"Methoxyamine, 2TMS derivative"	838	98.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	832	96.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	815	98.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Galactopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	610	1.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55449-69-9	C17H40O6Si3		mainlib		"Glucopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	602	0.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55400-19-6	C17H40O6Si3		mainlib	
200904_eQC3	146.09	161.08		Unknown	Hexamethyldisilazane	999-97-3	C6H19NSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	4781	9.00446	XIC(146.09±500ppm)	0.09	1461623876	0.683	51	Spectra Search{Unable to do spectral search}	912.9	686 ± 0(1)	762	88.0	1	11	Hexamethyldisilazane	762	88.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"ORMSBG,10(10)859(1975); J. TAMAS"	replib	686 ± 0(1)	Hexamethyldisilazane	714	38.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	Japan AIST/NIMC Database- Spectrum MS-NW-3008	mainlib	686 ± 0(1)	"Silanamine, N-(dimethylsilyl)-1,1,1-trimethyl-, N-methyl."	712	35.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MEWYNXBDSDXFAT-UHFFFAOYSA-N"">MEWYNXBDSDXFAT-UHFFFAOYSA-N</a>"	32713-31-8	C6H19NSi2	R.A.FRIEDEL BUREAU OF MINES U.S.DEPT.OF INT. BRUCETON PA USA	mainlib		"2-Amino-2-methyl-1,3-propanediol, 2TMS derivative"	685	10.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BEGPUOCNMHRJDL-UHFFFAOYSA-N"">BEGPUOCNMHRJDL-UHFFFAOYSA-N</a>"		C10H27NO2Si2	"NIST Mass Spectrometry Data Center, 2009"	mainlib		Hexamethyldisilazane	684	88.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib	686 ± 0(1)
200904_eQC3	207.06	277.14		Unknown	"4-tert-Octylphenol, TMS derivative"	78721-87-6	C17H30OSi	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LGVXTVHRVKVONW-UHFFFAOYSA-N"">LGVXTVHRVKVONW-UHFFFAOYSA-N</a>"	5219	9.05392	XIC(207.06±500ppm)	1.75	519362405	0.243	94	Spectra Search{Unable to do spectral search}	914.9		715	24.0	1	17	"4-tert-Octylphenol, TMS derivative"	715	24.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LGVXTVHRVKVONW-UHFFFAOYSA-N"">LGVXTVHRVKVONW-UHFFFAOYSA-N</a>"	78721-87-6	C17H30OSi	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib		"Cyclotrisiloxane, hexamethyl-"	714	74.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	Japan AIST/NIMC Database- Spectrum MS-NW-8711	replib	851 ± 0(1)	"Cyclotrisiloxane, hexamethyl-"	701	15.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	"NIST Mass Spectrometry Data Center, 1994"	mainlib	851 ± 0(1)	"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-"	698	13.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZPAXCAYDBOFMAU-UHFFFAOYSA-N"">ZPAXCAYDBOFMAU-UHFFFAOYSA-N</a>"		C28H46O2	"J. Little, Eastman chemical company."	mainlib		Tris(tert-butyldimethylsilyloxy)arsane	684	8.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/USFSDFMFEDELDX-UHFFFAOYSA-N"">USFSDFMFEDELDX-UHFFFAOYSA-N</a>"		C18H45AsO3Si3	"NIST Mass Spectrometry Data Center, 2008"	mainlib	
200904_eQC3	267.06	270.00		Unknown	"2,4-Dihydroxybenzaldehyde, 2TMS derivative"	33617-38-8	C13H22O3Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UIOLBHGUVXPTDV-UHFFFAOYSA-N"">UIOLBHGUVXPTDV-UHFFFAOYSA-N</a>"	2928	9.14995	XIC(267.06±500ppm)	0.20	52964728	0.025	49	Spectra Search{Unable to do spectral search}	918.9	1682 ± 0(1)	717	56.6	1	24	"2,4-Dihydroxybenzaldehyde, 2TMS derivative"	717	56.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UIOLBHGUVXPTDV-UHFFFAOYSA-N"">UIOLBHGUVXPTDV-UHFFFAOYSA-N</a>"	33617-38-8	C13H22O3Si2	WASHINGTON UNIVERSITY MEDICAL SCHOOL W.R. SHERMAN	replib	1682 ± 0(1)	"2,4-Dihydroxybenzaldehyde, 2TMS derivative"	707	29.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UIOLBHGUVXPTDV-UHFFFAOYSA-N"">UIOLBHGUVXPTDV-UHFFFAOYSA-N</a>"	33617-38-8	C13H22O3Si2	NIST Mass Spectrometry Data Center	mainlib	1682 ± 0(1)	"2,5-Dihydroxybenzaldehyde, 2TMS derivative"	704	26.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGDNDISFPNBJNB-UHFFFAOYSA-N"">OGDNDISFPNBJNB-UHFFFAOYSA-N</a>"	56114-69-3	C13H22O3Si2	WASHINGTON UNIVERSITY MEDICAL SCHOOL W.R. SHERMAN	mainlib		2-[(Trimethylsilyl)oxy]-2-{4-[(trimethylsilyl)oxy]phenyl}ethanamine	675	7.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FAJGMMLWXVYQTL-UHFFFAOYSA-N"">FAJGMMLWXVYQTL-UHFFFAOYSA-N</a>"		C14H27NO2Si2	"Tox21 Consortium/NIST Mass Spectrometry Data Center, 2012"	mainlib		"Bamethan, 2TMS derivative"	663	11.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KVRQBXNBXINFIT-UHFFFAOYSA-N"">KVRQBXNBXINFIT-UHFFFAOYSA-N</a>"	40629-66-1	C18H35NO2Si2	"John Halket,Royal Holloway, University of London, UK"	replib	
200904_eQC3	75.05	200.05		Unknown	"L-Alanine, TBDMS derivative"		C9H21NO2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NYRRDAIAPQZJNW-UHFFFAOYSA-N"">NYRRDAIAPQZJNW-UHFFFAOYSA-N</a>"	409	9.1623	XIC(75.05±500ppm)	1.15	71726682	0.034	75	Spectra Search{Unable to do spectral search}	919.4	1164 ± 0(1)	704	60.2	1	25	"L-Alanine, TBDMS derivative"	704	60.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NYRRDAIAPQZJNW-UHFFFAOYSA-N"">NYRRDAIAPQZJNW-UHFFFAOYSA-N</a>"		C9H21NO2Si	NIST Mass Spectrometry Data Center	mainlib	1164 ± 0(1)	"L-Alanine, tert.-butyldimethylsilyl ester"	685	29.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NYRRDAIAPQZJNW-UHFFFAOYSA-N"">NYRRDAIAPQZJNW-UHFFFAOYSA-N</a>"		C9H21NO2Si	"NIST Mass Spectrometry Data Center, 2016"	mainlib	1170 ± 0(1)	"L-Alanine, TMS derivative"	654	8.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OTZAXEIMULLWKT-UHFFFAOYSA-N"">OTZAXEIMULLWKT-UHFFFAOYSA-N</a>"		C6H15NO2Si	NIST Mass Spectrometry Data Center	mainlib	932 ± 0(1)	3-(1-Hydroxy-1-methylethyl)benzonitrile	556	0.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MPCIWYWNQBXEGC-UHFFFAOYSA-N"">MPCIWYWNQBXEGC-UHFFFAOYSA-N</a>"		C10H11NO	Chemical Concepts	mainlib		"1,3-Oxathiane, 2-(1-methylethyl)-"	552	0.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FKKNDMYFFMTCTQ-UHFFFAOYSA-N"">FKKNDMYFFMTCTQ-UHFFFAOYSA-N</a>"	24699-59-0	C7H14OS		mainlib	
200904_eQC3	171.18	186.12		Unknown	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	1000-70-0	C7H18N2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	361658	9.44218	XIC(171.18±500ppm)	0.20	17521502802	8.189	295	Saturated; Spectra Search{Unable to do spectral search}	931.1	964 ± 0(1)	876	95.2	1	45	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	876	95.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	Chemical Concepts	replib	964 ± 0(1)	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	753	74.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	"J.E. DRAKE, DEP. CHEM., WINDSOR UNIV., ONTARIO, CANAhy"	mainlib	964 ± 0(1)	"2,2-Dimethyl-6-vinyl-2H-chromene"	621	3.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IGPYBWWHHSNJDY-UHFFFAOYSA-N"">IGPYBWWHHSNJDY-UHFFFAOYSA-N</a>"	164984-44-5	C13H14O	NIST Mass Spectrometry Data Center	mainlib	1450 ± 0(1)	trans-p-Dimethylaminocinnamonitrile	609	2.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CSCOHKCYDZVRMQ-ONEGZZNKSA-N"">CSCOHKCYDZVRMQ-ONEGZZNKSA-N</a>"	4854-85-7	C11H12N2	Japan AIST/NIMC Database- Spectrum MS-NW-4479	mainlib		"Thiourea, 2TMS derivative"	609	2.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YCCCUPULLOXSAI-UHFFFAOYSA-N"">YCCCUPULLOXSAI-UHFFFAOYSA-N</a>"	13722-30-0	C7H20N2SSi2	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	mainlib	
