Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200805_eQC2	56.06	85.05		Unknown	"Furan, tetrahydro-2,5-dimethyl-, trans-(±)-"	38484-59-2	C6H12O	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OXMIDRBAFOEOQT-PHDIDXHHSA-N"">OXMIDRBAFOEOQT-PHDIDXHHSA-N</a>"	2501	8.53054	XIC(56.06±500ppm)	1.23	415453978	0.273	79	Spectra Search{Unable to do spectral search}	893.1		804	54.0	1	3	"Furan, tetrahydro-2,5-dimethyl-, trans-(±)-"	804	54.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OXMIDRBAFOEOQT-PHDIDXHHSA-N"">OXMIDRBAFOEOQT-PHDIDXHHSA-N</a>"	38484-59-2	C6H12O	SHELL RESEARCH LIMITED THORNTON RESEARCH CENTRE	mainlib		"2(3H)-Furanone, dihydro-5-methyl-"	776	29.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GAEKPEKOJKCEMS-UHFFFAOYSA-N"">GAEKPEKOJKCEMS-UHFFFAOYSA-N</a>"	108-29-2	C5H8O2	"Xing Tang, et al. Applied Catalysis B: Environmental, doi:10.1016/j.apcatb.2013.10.021"	replib	958 ± 7(23)	"2,5-Hexanediol"	770	22.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OHMBHFSEKCCCBW-UHFFFAOYSA-N"">OHMBHFSEKCCCBW-UHFFFAOYSA-N</a>"	2935-44-6	C6H14O2	Chemical Concepts	replib		"2,5-Hexanediol"	756	22.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OHMBHFSEKCCCBW-UHFFFAOYSA-N"">OHMBHFSEKCCCBW-UHFFFAOYSA-N</a>"	2935-44-6	C6H14O2	"TAJIMA S, GUNMA COLLEGE OF TECHNOLOGY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib		"3-Amino-2,2-dimethyl-1-propanol"	751	11.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNVOFDGAASRDQY-UHFFFAOYSA-N"">FNVOFDGAASRDQY-UHFFFAOYSA-N</a>"	26734-09-8	C5H13NO	Japan AIST/NIMC Database- Spectrum MS-NW-1274	replib	
200805_eQC2	147.11	225.68		Unknown	"Benzene, 1,1'-(1,1,10,10-tetramethyl-1,10-decanediyl)bis[3,4-dimethyl-"	63934-83-8	C30H46	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JGGXEDAGNBSUDD-UHFFFAOYSA-N"">JGGXEDAGNBSUDD-UHFFFAOYSA-N</a>"	28043	8.54688	XIC(147.11±500ppm)	19.06	5402833505	3.545	55	Spectra Search{Unable to do spectral search}	893.8		809	46.3	1	4	"Benzene, 1,1'-(1,1,10,10-tetramethyl-1,10-decanediyl)bis[3,4-dimethyl-"	809	46.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JGGXEDAGNBSUDD-UHFFFAOYSA-N"">JGGXEDAGNBSUDD-UHFFFAOYSA-N</a>"	63934-83-8	C30H46	"D.J. MCEWEN & L.F. CHARBONNEAU, GENERAL MOTORS RESEARCH LABS, WARREN, MI, USA"	mainlib		"Disiloxane, hexamethyl-"	808	86.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	Japan AIST/NIMC Database- Spectrum MS-NW-2840	replib	622 ± 24(6)	"Disiloxane, hexamethyl-"	793	26.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	mainlib	622 ± 24(6)	Malonic acid major1 RI 300730	786	77.5		141-82-2			Fiehn-library		"Disiloxane, hexamethyl-"	781	86.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	"V.A.Korolev, Moscow, Russia"	replib	622 ± 24(6)
200805_eQC2	146.08	147.07		Unknown	"6-Amino-2-methyl-1H-pyrrolo[2,3-b]pyridine"	55463-64-4	C8H9N3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFESUUPHDJBALE-UHFFFAOYSA-N"">NFESUUPHDJBALE-UHFFFAOYSA-N</a>"	154022	8.56439	XIC(146.08±500ppm)	11.09	32918098508	21.599	50	Spectra Search{Unable to do spectral search}	894.5		735	59.3	1	5	"6-Amino-2-methyl-1H-pyrrolo[2,3-b]pyridine"	735	59.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFESUUPHDJBALE-UHFFFAOYSA-N"">NFESUUPHDJBALE-UHFFFAOYSA-N</a>"	55463-64-4	C8H9N3	"T.J. WARD, 11 IONA CRES., CIPPENHAM, SLOUGH, BERKS, UK"	mainlib		"1H-1,3-Benzimidazol-4-amine, 5-methyl-"	690	12.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BQHSHBQZSZIJPC-UHFFFAOYSA-N"">BQHSHBQZSZIJPC-UHFFFAOYSA-N</a>"		C8H9N3	"Albert Lebedev, Moscow State University, Russia"	mainlib		2-Hydroxyskatole	688	11.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JBAYRTVUCPJTBZ-UHFFFAOYSA-N"">JBAYRTVUCPJTBZ-UHFFFAOYSA-N</a>"		C9H9NO	Drug Lab	mainlib		Hexamethyldisilazane	683	54.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"NARA WOMEN'S UNIVERSITY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	686 ± 0(1)	Piperonylonitrile	665	28.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PKRWWZCDLJSJIF-UHFFFAOYSA-N"">PKRWWZCDLJSJIF-UHFFFAOYSA-N</a>"	4421-09-4	C8H5NO2	NIST Mass Spectrometry Data Center	replib	
200805_eQC2	146.04	191.14		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	208865	8.57824	XIC(146.04±500ppm)	7.96	18818258779	12.348	105	Saturated; Spectra Search{Unable to do spectral search}	895.1		857	97.9	1	6	"Methoxyamine, 2TMS derivative"	857	97.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	811	94.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	788	97.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Galactopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	656	2.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55449-69-9	C17H40O6Si3		mainlib		"Glucopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	632	0.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55400-19-6	C17H40O6Si3		mainlib	
200805_eQC2	85.97	85.97		Unknown	"1,2,5-Thiadiazole"	288-39-1	C2H2N2S	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UDGKZGLPXCRRAM-UHFFFAOYSA-N"">UDGKZGLPXCRRAM-UHFFFAOYSA-N</a>"	104452	8.84597	XIC(85.97±500ppm)	0.48	3817145252	2.505	8	Spectra Search{Unable to do spectral search}	906.3		845	75.1	1	7	"1,2,5-Thiadiazole"	845	75.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UDGKZGLPXCRRAM-UHFFFAOYSA-N"">UDGKZGLPXCRRAM-UHFFFAOYSA-N</a>"	288-39-1	C2H2N2S	"C.L. PEDERSEN, DEP. GEN. ORG. CHEM., UNIV. COPENHAGEN, DENMA"	mainlib		"Hydrazine, 1-methyl-1-(2-propenyl)-"	792	14.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MTHGBQGOPUDWHI-UHFFFAOYSA-N"">MTHGBQGOPUDWHI-UHFFFAOYSA-N</a>"	20240-70-4	C4H10N2	"ATLAS OF MASS SPECTRA OF ORGANIC COMPOUNDS, V. A. KOPTYUG, ED."	mainlib		"Imidazole, 4-fluoro-"	766	4.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HWUPTWDARIVICI-UHFFFAOYSA-N"">HWUPTWDARIVICI-UHFFFAOYSA-N</a>"	30086-17-0	C3H3FN2	"LAC, NIDDK, NIH, Bethesda, MD 20892"	mainlib		2-Fluoroimidazole	764	4.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LNFZAUNJFRYZLE-UHFFFAOYSA-N"">LNFZAUNJFRYZLE-UHFFFAOYSA-N</a>"	57212-34-7	C3H3FN2	"LAC, NIDDK, NIH, Bethesda, MD 20892"	mainlib		"Cycohexane-1,1,3,3-tetracarbonitrile, 2,4-dimethyl-6-(2,2-dimethylhydrazino)-"	640	0.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HNRKSQOOEKHDGT-UHFFFAOYSA-N"">HNRKSQOOEKHDGT-UHFFFAOYSA-N</a>"	152482-85-4	C14H18N6	"A.A.Kutin, Moscow, Russia"	mainlib	
200805_eQC2	86.03	191.16		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	15516	8.98422	XIC(86.03±500ppm)	0.08	7108902490	4.665	184	Saturated; Spectra Search{Unable to do spectral search}	912.0		785	96.0	1	8	"Methoxyamine, 2TMS derivative"	785	96.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Methoxyamine, 2TMS derivative"	772	91.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	727	96.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"O-Ethylhydroxylamine, 2TMS derivative"	555	0.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IIPXSPLATBUPGO-UHFFFAOYSA-N"">IIPXSPLATBUPGO-UHFFFAOYSA-N</a>"	959022-28-7	C8H23NOSi2	"NIST Mass Spectrometry Data Center, 2010"	mainlib		"1,2-Diethyl-1,2-dimethyldisilane"	548	0.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FYFFMJYIIZPDAG-UHFFFAOYSA-N"">FYFFMJYIIZPDAG-UHFFFAOYSA-N</a>"		C6H18Si2	"YAMAMOTO M, DEP. CHEMISTRY, FAC. SCIENCE, NARA WOMEN'S UNIV.; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	mainlib	
200805_eQC2	146.08	191.15		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	4766	8.99427	XIC(146.08±500ppm)	0.09	1375545448	0.903	60	Spectra Search{Unable to do spectral search}	912.4		891	98.5	1	10	"Methoxyamine, 2TMS derivative"	891	98.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	834	94.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	831	98.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Galactopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	665	2.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55449-69-9	C17H40O6Si3		mainlib		"Glucopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	657	1.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55400-19-6	C17H40O6Si3		mainlib	
200805_eQC2	224.11	226.09		Unknown	"Thiophen-2-methylamine, N,N-diheptyl-"		C19H35NS	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HEIVXRQGQDXOQV-UHFFFAOYSA-N"">HEIVXRQGQDXOQV-UHFFFAOYSA-N</a>"	449	9.23295	XIC(224.11±500ppm)	0.51	4254590	0.003	8	Spectra Search{Unable to do spectral search}	922.4		824	92.0	1	39	"Thiophen-2-methylamine, N,N-diheptyl-"	824	92.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HEIVXRQGQDXOQV-UHFFFAOYSA-N"">HEIVXRQGQDXOQV-UHFFFAOYSA-N</a>"		C19H35NS	"A.A.Kutin, Moscow, Russia"	mainlib		"2-Thiophenylacetic acid, 2,2,2-trifluoroethyl ester"	678	2.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VTIZLEQSLQRZSX-UHFFFAOYSA-N"">VTIZLEQSLQRZSX-UHFFFAOYSA-N</a>"		C8H7F3O2S	"Zaikin V.G., Borisov R.S., TIPS RAS, Moscow, Russia"	mainlib		"4-Nitrobenzoic acid, TBDMS derivative"	662	1.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/TVYJISKNYVTYMG-UHFFFAOYSA-N"">TVYJISKNYVTYMG-UHFFFAOYSA-N</a>"		C13H19NO4Si	"NIST Mass Spectrometry Data Center, 2009"	mainlib	1866 ± 0(1)	"2-Nitrobenzoic acid, TBDMS derivative"	638	0.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QLDGGWKNYVKXIT-UHFFFAOYSA-N"">QLDGGWKNYVKXIT-UHFFFAOYSA-N</a>"		C13H19NO4Si	"NIST Mass Spectrometry Data Center, 2009"	mainlib	1812 ± 0(1)	"4-Nitrobenzoic acid, TMS derivative"	626	0.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XWDMNLMNKPTAHM-UHFFFAOYSA-N"">XWDMNLMNKPTAHM-UHFFFAOYSA-N</a>"		C10H13NO4Si	"NIST Mass Spectrometry Data Center, 2009"	mainlib	1617 ± 0(1)
200805_eQC2	75.05	131.09		Unknown	"Acetamide, TMS derivative"	13435-12-6	C5H13NOSi	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LWFWUJCJKPUZLV-UHFFFAOYSA-N"">LWFWUJCJKPUZLV-UHFFFAOYSA-N</a>"	5745	9.25474	XIC(75.05±500ppm)	0.75	1960038458	1.286	15	Spectra Search{Unable to do spectral search}	923.3		748	81.4	1	41	"Acetamide, TMS derivative"	748	81.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LWFWUJCJKPUZLV-UHFFFAOYSA-N"">LWFWUJCJKPUZLV-UHFFFAOYSA-N</a>"	13435-12-6	C5H13NOSi	NIST Mass Spectrometry Data Center	mainlib		"Silanol, allyldimethyl-"	687	14.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IUMBYTFREODQIP-UHFFFAOYSA-N"">IUMBYTFREODQIP-UHFFFAOYSA-N</a>"	64185-05-3	C5H12OSi	Chemical Concepts	mainlib		Isothiocyanatoacetaldehyde dimethyl acetal	624	2.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LMLTWPRCKDMKLQ-UHFFFAOYSA-N"">LMLTWPRCKDMKLQ-UHFFFAOYSA-N</a>"	75052-04-9	C5H9NO2S	"NIST Mass Spectrometry Data Center, 1994"	mainlib		"D-Alanine, N-ethoxycarbonyl-, hexyl ester"	507	0.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VXMQTKSUZIKFJU-UHFFFAOYSA-N"">VXMQTKSUZIKFJU-UHFFFAOYSA-N</a>"		C12H23NO4	"V.G. Zaikin, R.S.Borisov, TIPS RAS, Moscow, Russia"	mainlib	1659 ± 0(1)	tert-Butyldimethylsilyl nitrite	505	0.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YIRGJSIVWHFFBM-UHFFFAOYSA-N"">YIRGJSIVWHFFBM-UHFFFAOYSA-N</a>"		C6H15NO2Si	"NIST Mass Spectrometry Data Center, 2008"	mainlib	
200805_eQC2	146.10	211.08		Unknown	"Carbamic acid, N,N-dimethyl-, TBDMS ester"	1224712-53-1	C9H21NO2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WKFCQNHYHBSKSZ-UHFFFAOYSA-N"">WKFCQNHYHBSKSZ-UHFFFAOYSA-N</a>"	1122	9.3683	XIC(146.10±500ppm)	0.21	219195961	0.144	11	Spectra Search{Unable to do spectral search}	928.0		712	48.3	1	49	"Carbamic acid, N,N-dimethyl-, TBDMS ester"	712	48.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WKFCQNHYHBSKSZ-UHFFFAOYSA-N"">WKFCQNHYHBSKSZ-UHFFFAOYSA-N</a>"	1224712-53-1	C9H21NO2Si	"A.Howard, J.Little, 2008, Eastman Chemical Company, USA"	mainlib		p-Cyanobenzaldehyde dimethylacetal	677	12.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KAIKLOZUJNGBNP-UHFFFAOYSA-N"">KAIKLOZUJNGBNP-UHFFFAOYSA-N</a>"		C10H11NO2	"MASS SPECTROSCOPY SOC. OF JAPAN (MSSJ); Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	mainlib		"Sarcosine, N-(2-methoxyethoxycarbonyl)-, dodecyl ester"	672	9.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LTEJCUVOJSIIOR-UHFFFAOYSA-N"">LTEJCUVOJSIIOR-UHFFFAOYSA-N</a>"		C19H37NO5	"Zaikin V.G., TIPS RAS, Moscow, Russia"	mainlib		"Sarcosine, N-(2-methoxyethoxycarbonyl)-, undecyl ester"	669	8.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IRKTWNSQCMHJMG-UHFFFAOYSA-N"">IRKTWNSQCMHJMG-UHFFFAOYSA-N</a>"		C18H35NO5	"Zaikin V.G., TIPS RAS, Moscow, Russia"	mainlib		"Sarcosine, N-(2-methoxyethoxycarbonyl)-, decyl ester"	655	5.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BKPFTOCZYAYZBN-UHFFFAOYSA-N"">BKPFTOCZYAYZBN-UHFFFAOYSA-N</a>"		C17H33NO5	"Zaikin V.G., TIPS RAS, Moscow, Russia"	mainlib	
