Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200805_eQC3	146.08	147.07		Unknown	"6-Amino-2-methyl-1H-pyrrolo[2,3-b]pyridine"	55463-64-4	C8H9N3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFESUUPHDJBALE-UHFFFAOYSA-N"">NFESUUPHDJBALE-UHFFFAOYSA-N</a>"	157666	8.58381	XIC(146.08±500ppm)	12.22	34495880959	19.243	32	Spectra Search{Unable to do spectral search}	895.3		770	57.4	1	6	"6-Amino-2-methyl-1H-pyrrolo[2,3-b]pyridine"	770	57.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFESUUPHDJBALE-UHFFFAOYSA-N"">NFESUUPHDJBALE-UHFFFAOYSA-N</a>"	55463-64-4	C8H9N3	"T.J. WARD, 11 IONA CRES., CIPPENHAM, SLOUGH, BERKS, UK"	mainlib		Hexamethyldisilazane	768	83.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"NARA WOMEN'S UNIVERSITY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	686 ± 0(1)	2-Methyl-4-indolol	704	9.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XBVSGEGNQZAQPM-UHFFFAOYSA-N"">XBVSGEGNQZAQPM-UHFFFAOYSA-N</a>"	35320-67-3	C9H9NO	Japan AIST/NIMC Database- Spectrum MS-IW-4881	mainlib		"1H-1,3-Benzimidazol-4-amine, 5-methyl-"	703	8.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BQHSHBQZSZIJPC-UHFFFAOYSA-N"">BQHSHBQZSZIJPC-UHFFFAOYSA-N</a>"		C8H9N3	"Albert Lebedev, Moscow State University, Russia"	mainlib		Hexamethyldisilazane	699	83.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"ORMSBG,10(10)859(1975); J. TAMAS"	replib	686 ± 0(1)
200805_eQC3	146.03	191.14		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	261296	8.59835	XIC(146.03±500ppm)	8.60	18893240698	10.539	99	Spectra Search{Unable to do spectral search}	896.0		832	98.2	1	7	"Methoxyamine, 2TMS derivative"	832	98.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	781	89.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	752	98.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Galactopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	635	2.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55449-69-9	C17H40O6Si3		mainlib		"2-Quinolinecarboxylic acid, 1,2,3,4-tetrahydro-4-oxo-, (S)-"	628	2.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VYOPZMJTHXGKID-QMMMGPOBSA-N"">VYOPZMJTHXGKID-QMMMGPOBSA-N</a>"	492-26-2	C10H9NO3		mainlib	
200805_eQC3	86.04	191.17		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	19434	9.02554	XIC(86.04±500ppm)	0.08	8738533444	4.875	187	Saturated; Spectra Search{Unable to do spectral search}	913.7		805	90.6	1	10	"Methoxyamine, 2TMS derivative"	805	90.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	805	95.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Methoxyamine, 2TMS derivative"	769	95.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"O-Ethylhydroxylamine, 2TMS derivative"	559	0.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IIPXSPLATBUPGO-UHFFFAOYSA-N"">IIPXSPLATBUPGO-UHFFFAOYSA-N</a>"	959022-28-7	C8H23NOSi2	"NIST Mass Spectrometry Data Center, 2010"	mainlib		"1,2-Diethyl-1,2-dimethyldisilane"	553	0.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FYFFMJYIIZPDAG-UHFFFAOYSA-N"">FYFFMJYIIZPDAG-UHFFFAOYSA-N</a>"		C6H18Si2	"YAMAMOTO M, DEP. CHEMISTRY, FAC. SCIENCE, NARA WOMEN'S UNIV.; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	mainlib	
200805_eQC3	146.09	191.10		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	4481	9.04161	XIC(146.09±500ppm)	0.09	1372840401	0.766	81	Saturated; Spectra Search{Unable to do spectral search}	914.4		821	97.7	1	11	"Methoxyamine, 2TMS derivative"	821	97.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	792	97.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Methoxyamine, 2TMS derivative"	768	93.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Galactopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	587	1.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55449-69-9	C17H40O6Si3		mainlib		"Glucopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	581	1.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55400-19-6	C17H40O6Si3		mainlib	
200805_eQC3	58.06	58.06		Unknown	Acetone	67-64-1	C3H6O	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CSCPPACGZOOCGX-UHFFFAOYSA-N"">CSCPPACGZOOCGX-UHFFFAOYSA-N</a>"	337	9.15984	XIC(58.06±500ppm)	3.15	67556432	0.038	11	Spectra Search{Unable to do spectral search}	919.3	486 ± 16(51)	854	58.0	1	24	Acetone	854	58.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CSCPPACGZOOCGX-UHFFFAOYSA-N"">CSCPPACGZOOCGX-UHFFFAOYSA-N</a>"	67-64-1	C3H6O	"HISAHIRO HAGIWARA, CHEMICAL RESEARCH INSTITUTE OF NON-AQUEOUSSOLUTIONS TOHOKU UNIV.; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	486 ± 16(51)	Acetone	812	18.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CSCPPACGZOOCGX-UHFFFAOYSA-N"">CSCPPACGZOOCGX-UHFFFAOYSA-N</a>"	67-64-1	C3H6O	"NIST Mass Spectrometry Data Center, 1990."	mainlib	486 ± 16(51)	Acetone	810	58.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CSCPPACGZOOCGX-UHFFFAOYSA-N"">CSCPPACGZOOCGX-UHFFFAOYSA-N</a>"	67-64-1	C3H6O	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib	486 ± 16(51)	Acetone	808	58.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CSCPPACGZOOCGX-UHFFFAOYSA-N"">CSCPPACGZOOCGX-UHFFFAOYSA-N</a>"	67-64-1	C3H6O	Drug Lab	replib	486 ± 16(51)	Acetone	805	58.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CSCPPACGZOOCGX-UHFFFAOYSA-N"">CSCPPACGZOOCGX-UHFFFAOYSA-N</a>"	67-64-1	C3H6O	"MASS SPECTROSCOPY SOC. OF JAPAN (MSSJ); Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	486 ± 16(51)
200805_eQC3	100.07	189.17		Unknown	"Ethanamine, 2TMS derivative"	2477-39-6	C8H23NSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGWVYCFORNDBRE-UHFFFAOYSA-N"">OGWVYCFORNDBRE-UHFFFAOYSA-N</a>"	1309	9.24501	XIC(100.07±500ppm)	0.34	186263067	0.104	16	Spectra Search{Unable to do spectral search}	922.9		734	70.1	1	28	"Ethanamine, 2TMS derivative"	734	70.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGWVYCFORNDBRE-UHFFFAOYSA-N"">OGWVYCFORNDBRE-UHFFFAOYSA-N</a>"	2477-39-6	C8H23NSi2	"N.W. Davies, Centr. Sci. Lab., Univ. Tasmania, Hobart, Australia"	mainlib		"Triethylamine, 2-chloro-2'-hydroxy-, O-TMS"	691	15.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QVNYSCMVVJNIHW-UHFFFAOYSA-N"">QVNYSCMVVJNIHW-UHFFFAOYSA-N</a>"	959062-14-7	C9H22ClNOSi	NIST Mass Spectrometry Data Center	mainlib	1167 ± 0(1)	"Ethanamine, 2TMS derivative"	645	37.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGWVYCFORNDBRE-UHFFFAOYSA-N"">OGWVYCFORNDBRE-UHFFFAOYSA-N</a>"	2477-39-6	C8H23NSi2	"CBDCOM/ERDEC, Edgewood, MD"	replib		"Triethylamine, 2-chloro-2'-hydroxy-, O-TMS"	644	36.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QVNYSCMVVJNIHW-UHFFFAOYSA-N"">QVNYSCMVVJNIHW-UHFFFAOYSA-N</a>"	959062-14-7	C9H22ClNOSi	"Dennis Rohrbaugh, CBDCOM/ERDEC, Edgewood, MD"	replib	1167 ± 0(1)	5-methoxytryptamine 4TMS major_RI 856714	636	42.4		608-07-1		fiehn	UCD Fiehn rtx5	
200805_eQC3	75.05	131.12		Unknown	"Acetamide, TMS derivative"	13435-12-6	C5H13NOSi	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LWFWUJCJKPUZLV-UHFFFAOYSA-N"">LWFWUJCJKPUZLV-UHFFFAOYSA-N</a>"	5109	9.30626	XIC(75.05±500ppm)	0.68	1746221633	0.974	75	Spectra Search{Unable to do spectral search}	925.4		742	94.2	1	34	"Acetamide, TMS derivative"	742	94.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LWFWUJCJKPUZLV-UHFFFAOYSA-N"">LWFWUJCJKPUZLV-UHFFFAOYSA-N</a>"	13435-12-6	C5H13NOSi	NIST Mass Spectrometry Data Center	mainlib		"Silanol, allyldimethyl-"	614	4.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IUMBYTFREODQIP-UHFFFAOYSA-N"">IUMBYTFREODQIP-UHFFFAOYSA-N</a>"	64185-05-3	C5H12OSi	Chemical Concepts	mainlib		Isothiocyanatoacetaldehyde dimethyl acetal	578	1.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LMLTWPRCKDMKLQ-UHFFFAOYSA-N"">LMLTWPRCKDMKLQ-UHFFFAOYSA-N</a>"	75052-04-9	C5H9NO2S	"NIST Mass Spectrometry Data Center, 1994"	mainlib		tert-Butyldimethylsilyl nitrite	507	0.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YIRGJSIVWHFFBM-UHFFFAOYSA-N"">YIRGJSIVWHFFBM-UHFFFAOYSA-N</a>"		C6H15NO2Si	"NIST Mass Spectrometry Data Center, 2008"	mainlib										
200805_eQC3	171.10	172.13		Unknown	"Benzaldehyde, 6-chloro-3,4-dihydroxy-"	37686-56-9	C7H5ClO3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VVCAFCGTTRGXOS-UHFFFAOYSA-N"">VVCAFCGTTRGXOS-UHFFFAOYSA-N</a>"	393478	9.45113	XIC(171.10±500ppm)	0.28	19092027443	10.650	174	Spectra Search{Unable to do spectral search}	931.5		708	47.6	1	47	"Benzaldehyde, 6-chloro-3,4-dihydroxy-"	708	47.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VVCAFCGTTRGXOS-UHFFFAOYSA-N"">VVCAFCGTTRGXOS-UHFFFAOYSA-N</a>"	37686-56-9	C7H5ClO3	"K. Kirk, LBC, NIDDK, NIH, Bethesda, MD 20892"	mainlib		"Benzaldehyde, 2-chloro-3,4-dihydroxy-"	695	30.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YUPJFIXFTKCVSF-UHFFFAOYSA-N"">YUPJFIXFTKCVSF-UHFFFAOYSA-N</a>"	32864-11-2	C7H5ClO3	"K. Kirk, LBC, NIDDK, NIH, Bethesda, MD 20892"	mainlib		"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	644	6.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	"J.E. DRAKE, DEP. CHEM., WINDSOR UNIV., ONTARIO, CANAhy"	mainlib	964 ± 0(1)	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	622	47.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	Chemical Concepts	replib	964 ± 0(1)	4-(2-Hydroxyphenyl)pyrimidine	605	1.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UDUWYJGSUFJJLJ-UHFFFAOYSA-N"">UDUWYJGSUFJJLJ-UHFFFAOYSA-N</a>"	68535-55-7	C10H8N2O	"V.A. KOPTYUG, ATLAS OF MS OF ORG. CMPDS., ED. 2"	mainlib	
200805_eQC3	171.21	185.93		Unknown	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	1000-70-0	C7H18N2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	351583	9.45553	XIC(171.21±500ppm)	0.24	14987090015	8.360	220	Saturated; Spectra Search{Unable to do spectral search}	931.6	964 ± 0(1)	749	92.6	1	48	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	749	92.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	Chemical Concepts	replib	964 ± 0(1)	"Silanamine, N,N'-methanetetraylbis[1,1,1-trimethyl-"	742	50.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVMTHKYDGMXFJ-UHFFFAOYSA-N"">KSVMTHKYDGMXFJ-UHFFFAOYSA-N</a>"	1000-70-0	C7H18N2Si2	"J.E. DRAKE, DEP. CHEM., WINDSOR UNIV., ONTARIO, CANAhy"	mainlib	964 ± 0(1)	"3,4-Dimethyl 1,2,5-thiadiazole-3,4-dicarboxylate"	680	8.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KSVZFUGIJFLQCH-UHFFFAOYSA-N"">KSVZFUGIJFLQCH-UHFFFAOYSA-N</a>"	35036-01-2	C6H6N2O4S	"V.A.Korolev, IOC RAS, Moscow, Russia"	mainlib	1422 ± 0(1)	"Cholest-7-en-6-one, 14-hydroxy-2,3,22,25-tetrakis[(trimethylsilyl)oxy]-, O-methyloxime, (2ß,3ß,5ß)-"	665	5.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XPFYJPCRPJTVKR-FAMAGYCWSA-N"">XPFYJPCRPJTVKR-FAMAGYCWSA-N</a>"	55780-42-2	C40H79NO6Si4		mainlib		"2-(2-Naphthyl)-1,2-propanediol"	664	5.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DAUNWPGZFJYRKQ-UHFFFAOYSA-N"">DAUNWPGZFJYRKQ-UHFFFAOYSA-N</a>"	76561-81-4	C13H14O2	"S. KOJIMA, FAC. PHARM. SCI., KUMAMOTO UNIV., KUMAMOTO, JAPAN"	mainlib	
200805_eQC3	281.09	296.09		Unknown	"Cyclotetrasiloxane, octamethyl-"	556-67-2	C8H24O4Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	5501	9.92195	XIC(281.09±500ppm)	0.97	532803885	0.297	162	Spectra Search{Unable to do spectral search}	951.0	994 ± 6(3)	825	97.7	1	85	"Cyclotetrasiloxane, octamethyl-"	825	97.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	NIST Mass Spectrometry Data Center	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	814	97.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	Chemical Concepts	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	801	97.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"Dmitri Zagorevskii, Scientific Instruments & Applications"	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	790	65.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"R.W.CRAWFORD UNIV. OF CALIFORNIA, LIVERMORE, CALIFORNIA, USA"	mainlib	994 ± 6(3)	"1,1,3,3,5,5,7,7-Octamethyl-7-(2-methylpropoxy)tetrasiloxan-1-ol"	742	13.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XQHJKGLZKGEFQS-UHFFFAOYSA-N"">XQHJKGLZKGEFQS-UHFFFAOYSA-N</a>"		C12H34O5Si4	NIST Mass Spectrometry Data Center	mainlib	
