Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200630_eQC2	207.01	238.16		Unknown	"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester"	54699-35-3	C11H10O6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KUQGJFOIULVBKJ-UHFFFAOYSA-N"">KUQGJFOIULVBKJ-UHFFFAOYSA-N</a>"	1355	8.50926	XIC(207.01±500ppm)	7.49	532422635	0.251	137	Spectra Search{Unable to do spectral search}	892.2		710	58.0	1	1	"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester"	710	58.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KUQGJFOIULVBKJ-UHFFFAOYSA-N"">KUQGJFOIULVBKJ-UHFFFAOYSA-N</a>"	54699-35-3	C11H10O6	CARL DJERASSI DEPT OF CHEM STANFORD UNIV STANFORD CALIF 94305	mainlib		"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative"	688	22.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YCRIXHKHAODKFH-UHFFFAOYSA-N"">YCRIXHKHAODKFH-UHFFFAOYSA-N</a>"		C24H36O2Si2	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib		"Cyclotrisiloxane, hexamethyl-"	681	81.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3		replib	851 ± 0(1)	"4-tert-Octylphenol, TMS derivative"	652	5.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LGVXTVHRVKVONW-UHFFFAOYSA-N"">LGVXTVHRVKVONW-UHFFFAOYSA-N</a>"	78721-87-6	C17H30OSi	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib		"2-t-Butyl-5-(dimethoxy-phosphoryl)-3-methyl-4-oxoimidazolidine-1-carboxylic acid, t-butyl ester"	638	3.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RDIMPSPUVMMFNM-UHFFFAOYSA-N"">RDIMPSPUVMMFNM-UHFFFAOYSA-N</a>"		C15H29N2O6P	Chemical Concepts	mainlib	
200630_eQC2	156.12	157.11		Unknown	"Pyrrole, 2-methyl-5-phenyl-"	3042-21-5	C11H11N	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LOLZVJJIBIGCFD-UHFFFAOYSA-N"">LOLZVJJIBIGCFD-UHFFFAOYSA-N</a>"	226	8.51968	XIC(156.12±500ppm)	3.20	9201258	0.004	12	Spectra Search{Unable to do spectral search}	892.7		715	35.0	1	2	"Pyrrole, 2-methyl-5-phenyl-"	715	35.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LOLZVJJIBIGCFD-UHFFFAOYSA-N"">LOLZVJJIBIGCFD-UHFFFAOYSA-N</a>"	3042-21-5	C11H11N	"ASES Database, Dalian Institute, P.R. China"	mainlib		"Pyridine, 1,2-dihydro-1-phenyl-"	671	7.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MOKUQYSJYISPJS-UHFFFAOYSA-N"">MOKUQYSJYISPJS-UHFFFAOYSA-N</a>"	50900-29-3	C11H11N	"ORMSBG, 13(8)455(1978); P. ELLINGSEN ET AL."	mainlib		1-Amino-2-methylnaphthalene	657	38.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JMBLSGAXSMOKPN-UHFFFAOYSA-N"">JMBLSGAXSMOKPN-UHFFFAOYSA-N</a>"	2246-44-8	C11H11N	Chemical Concepts	replib		"Quinoline, 2-ethyl-"	655	4.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XCIZVKSCLVSDHN-UHFFFAOYSA-N"">XCIZVKSCLVSDHN-UHFFFAOYSA-N</a>"	1613-34-9	C11H11N	"HASHIMOTO K, KYOTO COLLEGE OF PHARMACY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	mainlib		"Quinoline, 2-ethyl-"	647	27.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XCIZVKSCLVSDHN-UHFFFAOYSA-N"">XCIZVKSCLVSDHN-UHFFFAOYSA-N</a>"	1613-34-9	C11H11N	CARL DJERASSI DEPT OF CHEM STANFORD UNIV STANFORD CALIF 94305	replib	
200630_eQC2	146.05	159.73		Unknown	Hexamethyldisilazane	999-97-3	C6H19NSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	104265	8.58592	XIC(146.05±500ppm)	13.48	38471851345	18.109	22	Saturated; Spectra Search{Unable to do spectral search}	895.4	686 ± 0(1)	822	81.8	1	7	Hexamethyldisilazane	822	81.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"NARA WOMEN'S UNIVERSITY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	686 ± 0(1)	"6-Amino-2-methyl-1H-pyrrolo[2,3-b]pyridine"	802	65.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFESUUPHDJBALE-UHFFFAOYSA-N"">NFESUUPHDJBALE-UHFFFAOYSA-N</a>"	55463-64-4	C8H9N3	"T.J. WARD, 11 IONA CRES., CIPPENHAM, SLOUGH, BERKS, UK"	mainlib		Piperonylonitrile	764	15.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PKRWWZCDLJSJIF-UHFFFAOYSA-N"">PKRWWZCDLJSJIF-UHFFFAOYSA-N</a>"	4421-09-4	C8H5NO2	NIST Mass Spectrometry Data Center	replib		Piperonylonitrile	742	11.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PKRWWZCDLJSJIF-UHFFFAOYSA-N"">PKRWWZCDLJSJIF-UHFFFAOYSA-N</a>"	4421-09-4	C8H5NO2	"Chuck Anderson, Aldrich Chemical Co."	mainlib		2-Ethyl-2-phenylaziridine	722	5.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/USNABQLQNLAFCJ-UHFFFAOYSA-N"">USNABQLQNLAFCJ-UHFFFAOYSA-N</a>"	768-82-1	C10H13N	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib	
200630_eQC2	146.05	191.07		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	269142	8.60537	XIC(146.05±500ppm)	10.05	39515484922	18.600	145	Saturated; Spectra Search{Unable to do spectral search}	896.2		772	88.8	1	8	"Methoxyamine, 2TMS derivative"	772	88.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	719	61.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		Hexamethyldisilazane	669	6.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FFUAGWLWBBFQJT-UHFFFAOYSA-N"">FFUAGWLWBBFQJT-UHFFFAOYSA-N</a>"	999-97-3	C6H19NSi2	"ORMSBG,10(10)859(1975); J. TAMAS"	replib	686 ± 0(1)	"Methoxyamine, 2TMS derivative"	661	88.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"2-Quinolinecarboxylic acid, 1,2,3,4-tetrahydro-4-oxo-, (S)-"	654	9.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VYOPZMJTHXGKID-QMMMGPOBSA-N"">VYOPZMJTHXGKID-QMMMGPOBSA-N</a>"	492-26-2	C10H9NO3		mainlib	
200630_eQC2	146.12	191.11		Unknown	"Methoxyamine, 2TMS derivative"	7266-76-4	C7H21NOSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	2301	9.03937	XIC(146.12±500ppm)	0.14	1096180126	0.516	44	Saturated; Spectra Search{Unable to do spectral search}	914.3		864	98.7	1	11	"Methoxyamine, 2TMS derivative"	864	98.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	Chemical Concepts	replib		"Methoxyamine, 2TMS derivative"	803	93.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Methoxyamine, 2TMS derivative"	788	98.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FNQBMWGJZYQTCK-UHFFFAOYSA-N"">FNQBMWGJZYQTCK-UHFFFAOYSA-N</a>"	7266-76-4	C7H21NOSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	replib		"Glucopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	660	2.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55400-19-6	C17H40O6Si3		mainlib		"Galactopyranose, 2,4-di-O-methyl-1,3,6-tris-O-(trimethylsilyl)-"	651	2.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VAYSPDPTAXPXET-UHFFFAOYSA-N"">VAYSPDPTAXPXET-UHFFFAOYSA-N</a>"	55449-69-9	C17H40O6Si3		mainlib	
200630_eQC2	147.08	190.55		Unknown	"Methanone, (2,3-dihydro-5-benzofuryl)(4-morpholyl)-"		C13H15NO3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VGOJQRUVWAQGBE-UHFFFAOYSA-N"">VGOJQRUVWAQGBE-UHFFFAOYSA-N</a>"	1615	9.04088	XIC(147.08±500ppm)	0.10	288338701	0.136	12	Spectra Search{Unable to do spectral search}	914.4		823	58.4	1	12	"Methanone, (2,3-dihydro-5-benzofuryl)(4-morpholyl)-"	823	58.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VGOJQRUVWAQGBE-UHFFFAOYSA-N"">VGOJQRUVWAQGBE-UHFFFAOYSA-N</a>"		C13H15NO3	"A.A.Kutin, Moscow, Russia"	mainlib		"Disiloxane, hexamethyl-"	765	48.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	Japan AIST/NIMC Database- Spectrum MS-NW-2840	replib	622 ± 24(6)	"1H-Indole-2,3-dione, 1-acetyl-"	757	36.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LPGDEHBASRKTDG-UHFFFAOYSA-N"">LPGDEHBASRKTDG-UHFFFAOYSA-N</a>"	574-17-4	C10H7NO3		replib		"4-Formyl-3,5-dimethyl-1H-pyrrole-2-carbonitrile"	754	8.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VIKAOEYUWJYWRC-UHFFFAOYSA-N"">VIKAOEYUWJYWRC-UHFFFAOYSA-N</a>"		C8H8N2O	"A.A.Kutin, Moscow, Russia"	mainlib		"Disiloxane, hexamethyl-"	745	48.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	"V.A.Korolev, Moscow, Russia"	replib	622 ± 24(6)
200630_eQC2	267.02	275.13		Unknown	"2,4-Dihydroxybenzaldehyde, 2TMS derivative"	33617-38-8	C13H22O3Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UIOLBHGUVXPTDV-UHFFFAOYSA-N"">UIOLBHGUVXPTDV-UHFFFAOYSA-N</a>"	1815	9.18126	XIC(267.02±500ppm)	4.25	107151569	0.050	30	Spectra Search{Unable to do spectral search}	920.2	1682 ± 0(1)	769	63.9	1	31	"2,4-Dihydroxybenzaldehyde, 2TMS derivative"	769	63.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UIOLBHGUVXPTDV-UHFFFAOYSA-N"">UIOLBHGUVXPTDV-UHFFFAOYSA-N</a>"	33617-38-8	C13H22O3Si2	NIST Mass Spectrometry Data Center	mainlib	1682 ± 0(1)	"2,4-Dihydroxybenzaldehyde, 2TMS derivative"	752	66.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UIOLBHGUVXPTDV-UHFFFAOYSA-N"">UIOLBHGUVXPTDV-UHFFFAOYSA-N</a>"	33617-38-8	C13H22O3Si2	WASHINGTON UNIVERSITY MEDICAL SCHOOL W.R. SHERMAN	replib	1682 ± 0(1)	"2,5-Dihydroxybenzaldehyde, 2TMS derivative"	731	15.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGDNDISFPNBJNB-UHFFFAOYSA-N"">OGDNDISFPNBJNB-UHFFFAOYSA-N</a>"	56114-69-3	C13H22O3Si2	WASHINGTON UNIVERSITY MEDICAL SCHOOL W.R. SHERMAN	mainlib		"2,5-Dihydroxybenzaldehyde, 2TMS derivative"	728	22.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGDNDISFPNBJNB-UHFFFAOYSA-N"">OGDNDISFPNBJNB-UHFFFAOYSA-N</a>"	56114-69-3	C13H22O3Si2	"G.S. KING, CHEM. PATHOL. DEP., QUEEN CHARLOTTE'S HOSP., LONDON"	replib		"4-Hydroxymandelic acid, 3TMS derivative"	689	5.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YPRXSYQBVBCYJZ-UHFFFAOYSA-N"">YPRXSYQBVBCYJZ-UHFFFAOYSA-N</a>"	37148-64-4	C17H32O4Si3	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1802 ± 0(1)
200630_eQC2	281.03	295.04		Unknown	"Cyclotetrasiloxane, octamethyl-"	556-67-2	C8H24O4Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	5053	9.20146	XIC(281.03±500ppm)	2.99	1293674030	0.609	45	Spectra Search{Unable to do spectral search}	921.1	994 ± 6(3)	809	97.9	1	33	"Cyclotetrasiloxane, octamethyl-"	809	97.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"V.A.Korolev, Moscow, Russia"	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	793	28.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"R.W.CRAWFORD UNIV. OF CALIFORNIA, LIVERMORE, CALIFORNIA, USA"	mainlib	994 ± 6(3)	"2-Oxo-4-phenyl-6-(4-chlorophenyl)-1,2-dihydropyrimidine"	791	26.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GOBHMMCUKZFUKP-UHFFFAOYSA-N"">GOBHMMCUKZFUKP-UHFFFAOYSA-N</a>"	24030-13-5	C16H11ClN2O	"V.A. KOPTYUG, ATLAS OF MS OF ORG. CMPDS., ED. 2"	mainlib		"Cyclotetrasiloxane, octamethyl-"	765	97.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	Chemical Concepts	replib	994 ± 6(3)	"1-[2,4-Bis(trimethylsiloxy)phenyl]-2-[(4-trimethylsiloxy)phenyl]propan-1-one"	743	5.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QZBIZFXKPKNKHW-UHFFFAOYSA-N"">QZBIZFXKPKNKHW-UHFFFAOYSA-N</a>"	102907-88-0	C24H38O4Si3	"C. BANNWART,DEP. CLIN. CHEM., UNIV. HELSINKI, HELSINKI,FINLAND"	mainlib	
200630_eQC2	281.06	297.06		Unknown	"Cyclotetrasiloxane, octamethyl-"	556-67-2	C8H24O4Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	5145	9.20449	XIC(281.06±500ppm)	2.84	1333745224	0.628	73	Spectra Search{Unable to do spectral search}	921.2	994 ± 6(3)	786	98.4	1	34	"Cyclotetrasiloxane, octamethyl-"	786	98.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	Chemical Concepts	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	768	63.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"R.W.CRAWFORD UNIV. OF CALIFORNIA, LIVERMORE, CALIFORNIA, USA"	mainlib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	767	98.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"Dmitri Zagorevskii, Scientific Instruments & Applications"	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	767	98.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"V.A.Korolev, Moscow, Russia"	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	760	98.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	NIST Mass Spectrometry Data Center	replib	994 ± 6(3)
200630_eQC2	280.91	284.56		Unknown	"Cyclotetrasiloxane, octamethyl-"	556-67-2	C8H24O4Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	949	9.40151	XIC(280.91±500ppm)	1.64	264691529	0.125	46	Spectra Search{Unable to do spectral search}	929.4	994 ± 6(3)	711	97.2	1	57	"Cyclotetrasiloxane, octamethyl-"	711	97.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	Chemical Concepts	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	698	97.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"Dmitri Zagorevskii, Scientific Instruments & Applications"	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	693	97.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	NIST Mass Spectrometry Data Center	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	649	40.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"R.W.CRAWFORD UNIV. OF CALIFORNIA, LIVERMORE, CALIFORNIA, USA"	mainlib	994 ± 6(3)	"1,1,3,3,5,5,7,7-Octamethyl-7-(2-methylpropoxy)tetrasiloxan-1-ol"	637	27.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XQHJKGLZKGEFQS-UHFFFAOYSA-N"">XQHJKGLZKGEFQS-UHFFFAOYSA-N</a>"		C12H34O5Si4	NIST Mass Spectrometry Data Center	mainlib	
